id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30258727,0.0,100,Elina Street,Elina Street,"Lorenzo, a quiet teenager lives in a small town at the edge of the world in beautiful Patagonia. He's a good student and a curious and smart person, more skilled in music and literature than sports. Lorenzo's father decides to host Caito, the son of a friend from Buenos Aires who had to go to hospital for a long stay. Caito has obviously a different family background and seems to be a tough kid. Lorenzo finds Caito very intriguing in many ways as they start spending a lot of time together... While their friendship is evolving towards perhaps deeper feelings, Caito reveals a secret... what will be the outcome?",18,My Best Friend
tt30260956,0.0,81,Mill Quintero Acosta,Caleb Vanslingerland,Two brothers find a hole in the basement that leads to their darkest fears and nightmares.,13,The Hole
tt30291246,0.0,0,Sherean Jones,Sherean Jones,none,15,Honest Fluff
tt30291879,0.0,0,Monique Sorgen,Monique Sorgen,none,4,Lying is Complicated
tt30292027,0.0,0,Laurie Clemens Maier,Laurie Clemens Maier,none,0,On Top of Me
tt30292486,0.0,0,Daniel James Patton,Christina Wollerman,A woman's friends try to use a book club to push her into a relationship with her handsome roommate.,0,Ladies Book Club
tt30308516,7.5,0,Rafael Toledo,Rafael Toledo,0,10,Blockbuster
tt30310577,0.0,0,Brendan Calton,Brendan Calton,none,18,Fire and Fury
tt30323837,0.0,0,Max Tzannes,Stephanie Mann,"A man (Rutger Hauer) and a woman (Mimi Rogers) escape from a high-tech prison, bound by collars set to explode if they part.",0,Wedlock
tt30325057,0.0,0,Zach Spitz,Zach Spitz,none,4,Late Drivers
tt30326760,0.0,0,none,none,none,13,Stuart and Stephanie
tt30331894,0.0,0,Blaise Beyhan,Blaise Beyhan,none,21,Hand Me Downs
tt30333077,0.0,0,Elliott de Neve,Elliott de Neve,none,8,LOOK! The Invisible Man
tt30343275,0.0,0,none,none,none,0,none
tt30395412,0.0,0,Babak Parham,Mattias Lindblad,none,15,"Stand Up, Sit Down"
tt30401884,0.0,0,Revo Marty,Revo Marty,none,23,Satu Masa Indah
tt30406727,0.0,0,Mark Hammett,Mark Hammett,Four men learn that pulling one over on a gangster is both rewarding and potentially suicidal.,13,Straight out of Compton
tt30413914,0.0,0,none,none,none,0,Loop
tt30420791,6.5,0,Alison Rich,Alison Rich,none,16,Pathological
tt30420986,6.6,0,Kate Hollowell,Ruby Caster,none,17,Say Hi After You Die
tt30421250,7.0,0,Dimitri Simakis,Dimitri Simakis,none,13,The Rainbow Bridge
tt30421212,8.1,0,Phoebe Jane Hart,Phoebe Jane Hart,none,7,Bug Diner
tt30421333,0.0,0,Matt O'Connell,Matt O'Connell,none,17,Righteous Self
tt30421930,0.0,0,Till Kleinau,Carrie Dimaculangan,none,12,Chicken
tt30423184,0.0,0,Mark St. Cyr,Aileen Kyoko,none,0,My Ex-Lover Is Dead.
tt30423406,0.0,0,none,none,none,7,Bennett and Clement
tt30427599,0.0,0,Adam O'Neill Gibbins,Adam O'Neill Gibbins,none,5,Alton
tt30428524,0.0,0,Magnus Adamsen,Magnus Adamsen,none,10,Avalanche
tt30429244,0.0,0,Ella Ferneyhough,Sky Soto Terrones,none,0,All Things Must Crumb to an End
tt30431360,0.0,0,Kris van Melle,Kris van Melle,none,0,Control Delete
tt30446334,0.0,0,Alec Bewkes,Alec Bewkes,none,9,"Shut Up, Jack"
tt30457522,0.0,0,Georgina Jane,Josh Harvey,none,3,Invisible Me
tt30458244,0.0,0,none,none,none,0,Mystery Me
tt30459532,8.0,0,Max Mir,Luke Norton,none,14,Walking Fernando
tt30460149,0.0,0,none,none,none,5,Confrontation 101
tt30460447,0.0,0,Isaac Stovall,Dorian Andrade,none,0,Black Water Lodge
