id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30829289,none,34,Jordi Aldave,Jordi Aldave,Beneath a woman's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the most feared assassins on the planet.,none,Anna
tt30829704,none,none,none,none,none,none,I know your desires
tt30831297,none,none,none,none,none,none,Sothanai Mel Sothanai
tt30831375,none,none,Andy Han,Sarah Elaine,none,20,Daughter
tt30831825,none,none,Gabriel Hoover,Michael Bayer,none,9,The Cook-Off
tt30832309,none,none,Sergio Muñoz Esquer,Sergio Muñoz Esquer,none,11,Hora de Irnos
tt30832647,"8,7",none,Guido F.G. Jeurissen,Lev Avitan,none,none,Mijn Moeder Wil Niet Meer Leven
tt30833158,none,none,Olu Akanbi,Olu Akanbi,none,none,When September Leaves
tt30833314,none,none,Filip Myrberg,Daniel Dyberg,none,19,Jag ser dig
tt30833423,none,none,Urmee Saiya,Urmee Saiya,none,none,The Letter - A Soliloquy of Memory
tt30834722,none,none,Ashlee Jensen,Ashlee Jensen,A perpetual slacker who can't finish anything he starts decides to enter a monster truck competition in order to settle a bet with his wife.,16,The Finish Line
tt30835134,none,none,Sanghyun Yoo,Boram Kang,none,16,Dani: the Portrait of a Beauty
tt30835227,"10,0",none,Sara Nimeh,Sara Nimeh,none,11,Jedo's Dead
tt30835229,none,none,Dan-Chi Huang,Dan-Chi Huang,none,16,Madame Pirate: Code of Conduct
tt30835270,none,none,Nicole Chi,Nicole Chi,none,14,Los Mosquitos
tt30835281,"7,4",none,Nicolas Keppens,Nicolas Keppens,none,18,Beautiful Men
tt30835430,none,none,Niamh Sauter Cooke,Niamh Sauter Cooke,none,22,Die Verdorbene
tt30835456,none,none,Melissa Joyner,Melissa Joyner,none,16,Reimagined Volume III: Young Thang
tt30835482,none,none,Haley Z. Boston,Haley Z. Boston,none,9,Beach Logs Kill
tt30835501,none,none,Kirk C. Johnson,Sam Smith,none,15,Beeps
tt30835518,none,none,George Metaxas,George Metaxas,none,7,Sweetmeats
tt30835522,none,none,Lilliya Scarlett Reid,Lilliya Scarlett Reid,"Invention and insanity blur for awkward Steve, as he works on a revolutionary way for people to connect.",21,Bits
tt30835531,none,none,Fatima Wardy,Karl-Mary Akre,none,12,Hair Care
tt30835542,none,none,Sam Martin,Sam Martin,none,none,Battler
tt30835554,none,40,Rory Mitchell,Martha Marion,"An apocalyptic event leaves a man isolated and alone on the edge of the wilderness. Soon enough, another survivor emerges who disrupts the fragile balance of power.",21,The Tent
tt30835591,none,Kailee McGee,Kailee McGee,15,Can,,
tt30836021,none,none,none,none,none,none,Breathe
tt30837276,none,none,none,none,none,34,A Sweet Dispatch
tt30839056,none,none,Brian Petty,Conan O'Brien,none,30,Tom Petty Was a Problem
tt30840804,none,none,Nizami Murtuzayev,Nizami Murtuzayev,none,8,Glimpse of Childhood
tt30842009,none,none,Kyle Bastin,Robbie Acevedo,"In need of cash for time in the recording studio, a rising rap star with a criminal past sets up a risky drug deal that could cost him everything.",6,Freestyle
tt30842829,none,none,Larry De La Briandais,Eric Stachowski,none,none,Broken
tt30843024,none,none,What Sandwich,Ya Boy Doug,none,none,Snowed in
